cid,zcmb,MU_SH0ES,u_mean,g_mean,r_mean,i_mean,z_mean,u_median,g_median,r_median,i_median,z_median,z_diff_mean,z_diff_median
370098,0.22141,40.0441,20.110671617647057,19.492328235294117,18.873665294117647,18.43302985294118,18.31095838235294,19.698655000000002,19.160760000000003,18.522475,18.115315000000002,18.002655,-1.5611764705878993e-05,-5.755000000000335e-05
370308,0.20074,39.7672,20.15738046875,19.67603140625,19.07875890625,18.6877615625,18.51940046875,19.95081,19.120334999999997,18.56387,18.173235,18.07684,1.9607812499998746e-05,2.8000000000000152e-05
370329,0.47793,42.2269,21.6620462,20.8111317,20.2535681,19.7829789,19.4395452,21.68231,20.902535,20.19892,19.655540000000002,19.31418,-0.00011693300000002277,-0.000139950000000027
370333,0.07557,37.6342,19.012718529411764,17.928092647058826,17.261112647058823,16.717594117647057,16.466111176470587,18.247535,17.189525000000003,16.50331,16.0762,15.840734999999999,1.1059705882355753e-05,4.367000000000255e-05
370344,0.33155,41.1012,21.014025666666665,20.463567166666667,19.833413333333333,19.5780155,19.080820000000003,20.695774999999998,20.40214,19.46147,19.268925,18.7299,-3.4116666666778825e-06,-1.2500000000082e-06
370356,0.025,35.2277,22.936546,21.754996,20.808948,20.166818,19.834867,22.725655,22.344035,21.51941,20.757235,20.29547,-5.4700000000017865e-06,5.554999999997325e-06
370367,0.4717,41.9798,21.7864304,21.0400544,20.3631097,19.8109624,19.5479241,21.98415,21.22215,20.222805,19.655735,19.418635000000002,-6.878100000000601e-05,-7.31000000000203e-05
370394,0.3308,40.996,20.772913035714286,20.037720357142856,19.305701607142858,19.050354642857144,18.53715142857143,20.62258,19.990925,19.303910000000002,18.98791,18.518034999999998,-9.14285714274334e-07,-4.900000000002115e-06
370428,0.1778,39.6477,20.35874014925373,19.68034029850746,18.989213880597013,18.445767014925373,18.339384925373132,19.78337,19.1432,18.51673,18.13677,18.01868,-2.2126865671655376e-05,-3.15000000000176e-05
370498,0.26086,40.6128,20.56567615384615,20.009470923076925,19.305973846153847,18.964460153846154,18.499051384615385,20.18382,19.70345,18.90005,18.52599,18.14189,2.020307692309418e-05,5.78999999999996e-05
370563,0.18538,39.7882,20.589839285714284,19.713622142857144,18.96507385714286,18.514656857142857,18.33912828571429,19.88402,18.916865,18.233620000000002,17.85361,17.73978,3.00285714285824e-05,1.225000000001915e-05
370566,0.07134,37.4155,20.138037435897438,19.042373846153843,18.46198692307692,17.90234948717949,17.607881538461537,18.6461,17.52861,16.99262,16.59789,16.40607,-2.981128205128256e-05,1.47999999999814e-06
370595,0.18138,39.6585,20.407148524590166,19.572571803278688,18.825501475409833,18.335400983606558,18.158002622950818,19.81231,19.16819,18.44814,17.98503,17.77641,8.419672131134414e-06,6.97999999999809e-05
380199,0.46055,42.0021,21.3818344,20.6152893,20.032339099999998,19.5537097,19.2640203,21.50358,20.626739999999998,20.000950000000003,19.430190000000003,19.12294,-1.5250000000155763e-06,7.24999999998643e-06
380279,0.34946,41.2033,20.721650945945946,20.247038513513516,19.70562216216216,19.49783445945946,18.96438310810811,20.71668,20.160775,19.51828,19.288505,18.69255,3.750000000003573e-06,-2.644999999998335e-05
380318,0.33825,41.145,20.650763552631577,20.17741407894737,19.556686710526314,19.30618644736842,18.844742500000002,20.413245,19.969275,19.264960000000002,19.01679,18.525039999999997,-1.8934210526275736e-06,-8.049999999981649e-06
380378,0.27129,40.5677,20.776653888888887,19.975323518518522,19.279054444444448,18.974346851851852,18.568459999999998,20.428605,19.863194999999997,18.99207,18.571885,18.151095,4.522222222245373e-06,3.950000000030315e-06
390259,0.12208,38.6119,19.981226226415092,19.29456962264151,18.56619962264151,18.051781132075472,17.891361886792453,19.04864,18.20234,17.61349,17.17268,17.04047,-3.065283018867241e-05,-4.16999999999917e-05
390264,0.29208,40.4229,20.152629230769232,19.482434769230768,18.811267076923077,18.544899384615388,18.157040769230772,19.82183,19.28811,18.63439,18.33772,17.92535,-2.7852307692313465e-05,-3.45999999999957e-05
390449,0.25008,40.3764,20.45239710526316,19.92081407894737,19.18095960526316,18.809397763157893,18.544970131578946,20.042595,19.497065,18.806784999999998,18.45703,18.184424999999997,5.4472368421025895e-05,7.449999999997731e-05
390471,0.37053,41.0698,20.74964696969697,20.329066212121212,19.766453181818182,19.477484393939392,18.977501818181818,20.880515000000003,20.23975,19.6809,19.310814999999998,18.869305,2.4287878787856303e-05,1.1449999999968379e-05
390627,0.16045,39.4242,19.635893725490195,18.953478823529412,18.333806078431373,17.886044901960787,17.67280568627451,19.11635,18.4058,17.71622,17.32631,17.13828,-4.405294117647959e-05,-3.63000000000168e-05
420087,0.24848,40.4912,20.661199210526316,19.861053157894737,19.186549605263156,18.820471842105263,18.55133855263158,20.267155,19.70363,18.900885000000002,18.492600000000003,18.27103,1.1432894736836741e-05,2.179999999998845e-05
420159,0.18059,39.5035,19.993987714285716,19.206461,18.478921714285715,18.007430714285714,17.83041157142857,19.597225,18.803945,18.116120000000002,17.684559999999998,17.43714,2.9590000000001138e-05,2.829999999999495e-05
420196,0.29842,41.2705,20.58458343283582,20.00765432835821,19.407805970149255,19.211701492537312,18.71075,20.12051,19.6552,19.00407,18.85282,18.3602,-1.8414925373151777e-05,-7.5600000000009e-05
420258,0.27444,40.7399,20.626864788732394,19.918248450704223,19.27021394366197,18.99904338028169,18.52791647887324,20.14327,19.51406,18.82206,18.62911,18.21407,1.8581690140829698e-05,5.26999999999611e-05
420352,0.38886,41.383,20.7677971,20.1500064,19.7020091,19.4154849,19.076215299999998,20.6282,19.929054999999998,19.530465,19.357799999999997,18.956385,-8.599999999998149e-05,-8.374999999996574e-05
420407,0.24512,40.4957,20.417214935064933,19.83534,19.12108012987013,18.68939818181818,18.43654025974026,20.10908,19.44587,18.82893,18.40923,18.18312,-3.4025974026412474e-07,2.05999999999817e-05
420414,0.29246,40.6952,20.085981666666665,19.474134,18.8274455,18.580258333333333,18.094501166666664,19.75878,19.293625,18.54249,18.267395,17.82316,-1.619166666666413e-05,1.6999999999933997e-06
420417,0.36138,41.1159,20.747623625,20.26411075,19.696363124999998,19.414707375,18.936805125,19.92443,19.658099999999997,19.40001,19.217145000000002,18.70836,-2.6726249999980923e-05,-2.9249999999980653e-05
430003,0.32843,40.934,20.514302758620687,19.953922586206897,19.25990775862069,18.975641896551725,18.44375551724138,20.249475,19.86025,19.06595,18.820055,18.310940000000002,-3.4603448275823654e-06,-1.679999999998346e-05
430004,0.2315,40.201,19.946583289473683,19.380735263157895,18.66850789473684,18.233337499999998,18.079256052631578,19.712995,19.282875,18.583199999999998,18.16059,17.94393,2.5667105263145785e-05,4.709999999998045e-05
440005,0.30551,41.0041,20.789996779661017,20.19711186440678,19.323591525423726,19.168317627118643,18.696569152542374,20.21929,19.8175,18.9745,18.77969,18.37308,-6.504576271186706e-05,-0.000112800000000023
440008,0.14656,39.158,19.959771964285714,19.10691196428571,18.396348928571427,17.97143642857143,17.77572107142857,19.46229,18.398425,17.655610000000003,17.200305,17.046905000000002,-1.2232142857093183e-06,7.90000000000512e-06
440042,0.15906,39.4267,19.99841672413793,19.152316896551724,18.52332551724138,18.09228948275862,17.873055689655175,19.344720000000002,18.430675,17.782045,17.347635,17.263755000000003,-1.6706896551731658e-05,-6.610000000001334e-05
440050,0.28547,40.7046,20.233225901639344,19.802971967213114,19.301870491803278,19.095555737704917,18.675344590163935,19.7683,19.51565,18.97867,18.65671,18.25322,-2.3252459016394993e-05,-1.29999999999852e-05
440162,0.41927,41.6863,21.593549699999997,20.687146499999997,20.2049441,19.843389300000002,19.5438106,21.3726,20.78913,20.197139999999997,19.74214,19.417794999999998,-0.00010231299999997815,-0.00011839999999999
440185,0.34952,41.1526,20.817914722222223,20.308484583333335,19.749411805555557,19.5352,19.001455833333335,20.819125,20.29319,19.532339999999998,19.29789,18.75206,-2.008333333335507e-06,-4.48499999999851e-05
440236,0.42888,41.6443,21.133597100000003,20.3515375,19.8176463,19.4017669,19.1878472,20.87207,20.309795,19.76774,19.272815,18.997895,-4.4651999999984454e-05,-3.1249999999982653e-05
440509,0.31892,40.8941,20.138884264705883,19.690060735294114,19.16029176470588,19.031129852941177,18.548041029411763,19.65099,19.431595,19.04096,18.898055,18.410539999999997,2.161470588237443e-05,-1.774999999998305e-05
440643,0.18955,39.7624,20.437800000000003,19.71261696428571,19.129958035714285,18.61468142857143,18.424293214285715,19.77466,19.2282,18.687640000000002,18.109975,18.028515,-2.673928571428036e-05,-4.299999999998745e-05
450082,0.24848,40.4276,20.661199210526316,19.861053157894737,19.186549605263156,18.820471842105263,18.55133855263158,20.267155,19.70363,18.900885000000002,18.492600000000003,18.27103,1.1432894736836741e-05,2.179999999998845e-05
450175,0.51943,42.2438,21.7008373,20.8671701,20.3977047,19.945908199999998,19.6762173,21.45847,20.87002,20.290725000000002,19.775975000000003,19.546435,-0.00014393899999994714,-0.0001228999999999805
450339,0.40927,41.7061,21.448832200000002,20.5443617,19.9451531,19.5143111,19.1425588,21.679634999999998,20.698065,20.019965,19.374195,19.020495,3.2435999999976716e-05,7.194999999998725e-05
460003,0.15067,39.1687,19.991392075471698,19.035536415094338,18.372746603773585,17.956780943396225,17.763665094339622,19.4995,18.46944,17.66471,17.19884,16.99351,-6.813396226414987e-05,-0.000101899999999988
460037,0.30254,40.8894,20.16254955882353,19.68883573529412,19.129281176470588,18.927853970588238,18.44116617647059,19.76509,19.479305,18.90494,18.67917,18.13617,8.138235294142713e-06,7.45000000001993e-06
460064,0.24153,40.1214,20.19994364864865,19.70650554054054,19.010349324324324,18.674439054054055,18.481298243243245,19.86675,19.26876,18.699849999999998,18.30572,18.12574,-2.649864864864163e-05,-5.27999999999917e-05
460105,0.21071,39.9632,20.628993066666666,19.931749866666667,19.208356533333333,18.7687308,18.580065466666667,20.06145,19.46216,18.66278,18.23407,18.19014,9.0706666666584e-06,2.36999999999876e-05
470008,0.23954,39.9059,20.430545714285714,19.715520357142857,18.991869642857143,18.546634642857143,18.357755238095237,19.86652,19.403779999999998,18.66291,18.241165000000002,18.03656,5.556309523809102e-05,6.42499999999879e-05
470015,0.33752,41.1678,21.389494603174604,20.620847142857144,19.909525714285717,19.660565555555557,19.09601333333333,21.19226,20.67659,19.66745,19.49918,18.89803,-3.2734920634910234e-05,-4.83000000000011e-05
470041,0.33179,41.0149,20.65296775862069,20.16060827586207,19.495293103448276,19.217351551724136,18.72544655172414,20.452095,19.941785000000003,19.11963,18.920054999999998,18.459485,2.2448275862095238e-05,3.5900000000005304e-05
470043,0.07061,37.7291,19.758328571428574,18.36452142857143,17.685279714285713,17.192876000000002,16.885025714285714,18.71911,17.13132,16.38663,15.96073,15.76843,8.509085714285095e-05,0.000198329999999996
470110,0.34547,41.2033,20.64278388888889,20.14702666666667,19.629650555555557,19.338461666666667,18.82119777777778,20.25432,19.81846,19.193095,19.004154999999997,18.528285,4.641296296296527e-05,6.074999999999825e-05
470232,0.20068,39.9838,20.165546129032258,19.69835,19.124067741935484,18.755782258064517,18.59412419354839,19.95081,19.120334999999997,18.571555,18.173235,18.102085000000002,3.001774193548707e-05,4.74999999999781e-06
470244,0.36081,41.4328,21.165071411764707,20.44363305882353,19.83809305882353,19.574049764705883,19.082113529411764,21.08741,20.47362,19.65548,19.37182,18.90058,-1.5138823529429107e-05,-1.31000000000436e-05
480064,0.24271,40.5734,19.841707625,19.355957,18.758327375,18.395234625,18.175936874999998,19.43963,19.10035,18.47955,18.12202,17.92797,-1.902125000000843e-05,-4.850000000000685e-06
480184,0.3308,41.1586,20.772913035714286,20.037720357142856,19.305701607142858,19.050354642857144,18.53715142857143,20.62258,19.990925,19.303910000000002,18.98791,18.518034999999998,-9.14285714274334e-07,-4.900000000002115e-06
480464,0.22141,40.0588,20.110671617647057,19.492328235294117,18.873665294117647,18.43302985294118,18.31095838235294,19.698655000000002,19.160760000000003,18.522475,18.115315000000002,18.002655,-1.5611764705878993e-05,-5.755000000000335e-05
490007,0.05513,36.8676,19.57429,18.32304225806452,17.62279741935484,17.12820806451613,16.861377741935485,18.27054,16.59163,16.00594,15.60333,15.36027,3.3990322580646377e-05,8.6570000000001e-05
490008,0.12067,38.6348,19.684639069767442,18.670837906976747,17.939902093023257,17.406664186046513,17.208306511627907,19.16069,18.08864,17.23095,16.67793,16.46134,-6.683720930232077e-06,-5.85000000000029e-05
490037,0.42355,41.5955,21.152345638297874,20.411326914893618,19.91109319148936,19.527436914893617,19.212913829787233,20.8233,20.375974999999997,19.81883,19.396479999999997,19.098615000000002,-2.1042553191469032e-05,-1.99999999999922e-05
500004,0.25052,40.3009,20.43157111111111,19.866814555555557,19.172088555555554,18.81654477777778,18.547921444444444,19.940735,19.47106,18.920475,18.559505,18.177235,-6.454444444466597e-06,1.33499999999675e-05
500038,0.1081,38.4017,19.594224666666666,18.507472,17.82633,17.393497333333336,17.202455666666665,19.333804999999998,17.962474999999998,17.2335,16.75299,16.55172,-4.833333333333678e-05,-2.89500000000067e-05
500057,0.38052,41.4614,21.23664716216216,20.455501486486487,19.963607027027027,19.757298648648646,19.305114864864866,20.614739999999998,20.13801,19.780414999999998,19.557679999999998,19.064025,3.8655405405375165e-05,1.93499999999735e-05
500100,0.31077,41.046,21.108080131578948,20.386487763157895,19.760159078947368,19.507938947368423,19.12699197368421,21.303375,20.26869,19.59314,19.39382,18.79547,-7.246052631571855e-06,-2.504999999999865e-05
500301,0.3255,41.2625,20.624921285714287,20.105153571428573,19.492194142857144,19.256484285714286,18.79606457142857,20.29533,19.925405,19.262725,19.073325,18.612859999999998,4.477857142855677e-05,0.0001108999999999965
500504,0.19948,39.6764,20.506792285714287,19.54140257142857,18.783749,18.30456842857143,18.122398142857143,19.93886,19.15389,18.512935,18.050385,17.8378,1.566428571429477e-05,5.7850000000012004e-05
500511,0.3349,41.0251,20.273901538461537,19.85569369230769,19.268085076923075,19.06505523076923,18.621263538461537,19.88123,19.64245,18.99136,18.79244,18.33013,-1.2490769230742338e-05,8.70000000002813e-06
510251,0.24004,40.3847,20.224407976190474,19.606784642857143,18.97899,18.586400952380952,18.391774880952383,19.817715,19.3169,18.649205,18.181005,17.998735,-5.360357142857561e-05,-7.18999999999997e-05
510266,0.44059,41.6364,21.1569441,20.4940625,19.9901776,19.5412891,19.2693475,21.055355,20.65379,19.887665,19.32795,19.107059999999997,9.98300000002062e-06,4.74999999999781e-06
510457,0.503,42.1484,21.444817899999997,20.6736177,20.188296700000002,19.6822059,19.4384539,21.477649999999997,20.81487,20.21825,19.716630000000002,19.391775,-8.434000000000039e-05,-9.72000000000191e-05
510550,0.24106,40.3291,20.446545411764706,19.877859647058823,19.28321882352941,18.882074117647058,18.63131588235294,19.95812,19.37838,18.7349,18.47415,18.3135,1.8164705882357368e-05,3.61000000000111e-05
510578,0.37012,41.3794,20.561734426229506,20.134568524590165,19.592530163934427,19.332753114754098,18.820292131147543,20.47352,19.94474,19.44551,19.12354,18.59339,3.0290163934422687e-05,1.08999999999803e-05
510597,0.46098,42.0162,21.422681200000003,20.550931000000002,19.9620153,19.4890652,19.2122562,21.580845,20.81963,20.089475,19.408715,19.11481,-7.249599999999953e-05,-7.234999999999875e-05
510638,0.27006,40.6363,20.54177837837838,20.036560405405407,19.253528513513512,19.030224864864866,18.60048810810811,20.085524999999997,19.621724999999998,18.82313,18.611545,18.23162,-7.066756756758919e-05,-9.150000000002209e-05
520016,0.451,41.9281,21.3165861,20.516804699999998,19.9320257,19.4474504,19.1460035,21.387995,20.761490000000002,19.945235,19.252285,18.985275,-2.4018000000012315e-05,2.1549999999981252e-05
520019,0.26309,40.6388,20.373346307692305,19.960960461538463,19.184788615384615,18.976118769230766,18.71511492307692,19.98303,19.59529,18.84964,18.67804,18.30254,-3.9498461538454557e-05,-6.85999999999742e-05
520023,0.26804,40.4623,20.432583295454545,19.8973475,19.23772784090909,18.964251477272725,18.53297659090909,20.108855,19.560955,18.879635,18.684825,18.24857,1.1995454545453124e-05,1.72499999999964e-05
520041,0.5454,42.5633,21.6239578,20.932444999999998,20.3339928,19.7791347,19.5256452,21.743215,21.10075,20.393955,19.673765,19.368920000000003,-0.00016949299999999802,-0.0001989000000000015
520062,0.30805,41.2018,-115.12708851351353,-115.60494608108107,-116.11621121621623,-116.29886864864865,-116.80070135135136,19.683535,19.411505,18.81449,18.57631,18.128230000000002,-3.956756756746711e-06,-4.10999999999883e-05
520071,0.41152,41.8131,21.1098574,20.355028400000002,19.7781242,19.4152765,19.0824723,21.20686,20.42705,19.85414,19.32283,18.996675000000003,-4.37709999999985e-05,-4.514999999999375e-05
